icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount,first,last
06a0ac,1562022255,OTHH,1562048274,EIDW,QTR2XB  ,1046,126,7044,185,1,4,2019-07-01T23:04:15Z,2019-07-02T06:17:54Z
4ca811,1562041706,EDDF,1562047996,EIDW,RYR57TH ,1050,72,9633,322,1,4,2019-07-02T04:28:26Z,2019-07-02T06:13:16Z
4ca8e9,1562045827,EGNP,1562047818,EIDW,RYR153  ,3291,588,9626,330,1,4,2019-07-02T05:37:07Z,2019-07-02T06:10:18Z
4ca71a,1562024712,CYHM,1562047583,EIDW,IBK1841 ,1739,105,9088,299,0,4,2019-07-01T23:45:12Z,2019-07-02T06:06:23Z
3964eb,1562041349,LFPO,1562045891,EIDW,TVF68DV ,3040,292,9083,291,0,4,2019-07-02T04:22:29Z,2019-07-02T05:38:11Z
a026a5,1562041103,EGSS,1562044014,EIDW,FDX5202 ,487,37,8345,261,0,4,2019-07-02T04:18:23Z,2019-07-02T05:06:54Z
3c5424,1562039950,EGNX,1562042324,EIDW,BCS2882 ,1105,100,7422,215,0,4,2019-07-02T03:59:10Z,2019-07-02T04:38:44Z
4caafb,1562020811,NA,1562041301,EIDW,EIN13R  ,NA,NA,9187,307,0,4,2019-07-01T22:40:11Z,2019-07-02T04:21:41Z
4ca139,1562018657,CYYZ,1562040474,EIDW,EIN1MN  ,1920,93,9287,322,0,4,2019-07-01T22:04:17Z,2019-07-02T04:07:54Z
4ca782,1562015608,K06C,1562039961,EIDW,EIN122  ,7311,594,7404,200,1,4,2019-07-01T21:13:28Z,2019-07-02T03:59:21Z
4ca15e,1562016764,KIAD,1562039768,EIDW,EIN118  ,1857,26,9151,299,2,4,2019-07-01T21:32:44Z,2019-07-02T03:56:08Z
040033,1561987092,OMDB,1562039589,EIDW,ETH502  ,1987,133,9668,322,0,4,2019-07-01T13:18:12Z,2019-07-02T03:53:09Z
4cc514,1562034623,EBLG,1562039247,EIDW,TAY029V ,1161,58,9776,291,0,4,2019-07-02T02:30:23Z,2019-07-02T03:47:27Z
a3ca43,1562033896,EDDK,1562038957,EIDW,UPS248  ,398,46,9103,307,1,4,2019-07-02T02:18:16Z,2019-07-02T03:42:37Z
4ca615,1562017067,KLDJ,1562038732,EIDW,EIN1TC  ,5599,534,7592,215,1,4,2019-07-01T21:37:47Z,2019-07-02T03:38:52Z
040065,1562024816,NA,1562038556,EIDW,ETH500  ,NA,NA,9151,299,0,4,2019-07-01T23:46:56Z,2019-07-02T03:35:56Z
4ca614,1562016770,KJFK,1562037918,EIDW,EIN104  ,5040,544,8357,261,0,4,2019-07-01T21:32:50Z,2019-07-02T03:25:18Z
4ca842,1562018036,KBOS,1562037628,EIDW,EIN1AW  ,5470,649,9094,299,0,4,2019-07-01T21:53:56Z,2019-07-02T03:20:28Z
040102,1562023038,NA,1562037082,EIDW,ETH510  ,NA,NA,9350,322,0,4,2019-07-01T23:17:18Z,2019-07-02T03:11:22Z
4ca894,1562024725,LHBP,1562034354,EIDW,RYR25NF ,1043,92,9574,337,0,4,2019-07-01T23:45:25Z,2019-07-02T02:25:54Z
4ca836,1562021745,LEMG,1562030655,EIDW,EIN58R  ,2043,242,9323,322,0,4,2019-07-01T22:55:45Z,2019-07-02T01:24:15Z
4ca837,1562021272,NA,1562028706,EIDW,EIN73J  ,NA,NA,6942,185,0,4,2019-07-01T22:47:52Z,2019-07-02T00:51:46Z
c06738,1562013756,NA,1562027216,EIDW,TOM7CD  ,NA,NA,8555,276,0,4,2019-07-01T20:42:36Z,2019-07-02T00:26:56Z
4ca216,1562019217,LPAR,1562026972,EIDW,EIN4PK  ,6194,1040,6861,177,1,4,2019-07-01T22:13:37Z,2019-07-02T00:22:52Z
4cabb9,1562019278,NA,1562026605,EIDW,RYR4CX  ,NA,NA,9308,322,0,4,2019-07-01T22:14:38Z,2019-07-02T00:16:45Z
4ca947,1562013322,NA,1562026479,EIDW,EIN377  ,NA,NA,7421,208,0,4,2019-07-01T20:35:22Z,2019-07-02T00:14:39Z
4ca281,1562018313,LEAL,1562026348,EIDW,EIN5HL  ,4468,528,7200,192,0,4,2019-07-01T21:58:33Z,2019-07-02T00:12:28Z
4ca893,1562017541,NA,1562025138,EIDW,RYR77VM ,NA,NA,9229,307,0,4,2019-07-01T21:45:41Z,2019-07-01T23:52:18Z
4ca640,1562016795,LIMC,1562025026,EIDW,EIN4VM  ,1138,154,6151,147,2,4,2019-07-01T21:33:15Z,2019-07-01T23:50:26Z
4ca92d,1562014964,NA,1562024425,EIDW,EIN7RE  ,NA,NA,8263,253,0,4,2019-07-01T21:02:44Z,2019-07-01T23:40:25Z
4ca280,1562011861,NA,1562024223,EIDW,EIN76HJ ,NA,NA,7134,185,0,4,2019-07-01T20:11:01Z,2019-07-01T23:37:03Z
4ca117,1562011959,NA,1562024012,EIDW,EIN38JC ,NA,NA,9601,337,0,4,2019-07-01T20:12:39Z,2019-07-01T23:33:32Z
4ca9eb,1562015161,EPBY,1562023849,EIDW,RYR1893 ,906,35,10075,352,1,4,2019-07-01T21:06:01Z,2019-07-01T23:30:49Z
4ca1ff,1562016420,LIMC,1562023703,EIDW,RYR14QY ,815,32,9841,345,2,4,2019-07-01T21:27:00Z,2019-07-01T23:28:23Z
4ca214,1562016545,LEBL,1562023426,EIDW,EIN56V  ,12012,1185,7667,238,0,4,2019-07-01T21:29:05Z,2019-07-01T23:23:46Z
4ca80b,1562014657,LEMP,1562023265,EIDW,RYR7095 ,2545,690,9980,352,0,4,2019-07-01T20:57:37Z,2019-07-01T23:21:05Z
4ca705,1562011993,LIBD,1562022857,EIDW,RYR220D ,796,38,10427,375,0,4,2019-07-01T20:13:13Z,2019-07-01T23:14:17Z
4ca292,1562017883,LFPG,1562022477,EIDW,EIN529  ,1740,71,7746,223,2,4,2019-07-01T21:51:23Z,2019-07-01T23:07:57Z
4ca97b,1562014536,NA,1562022263,EIDW,RYR37QL ,NA,NA,10171,360,0,4,2019-07-01T20:55:36Z,2019-07-01T23:04:23Z
4ca2fe,1562014294,NA,1562022131,EIDW,RYR174D ,NA,NA,9830,352,0,4,2019-07-01T20:51:34Z,2019-07-01T23:02:11Z
4ca0fe,1562012374,LPFR,1562022072,EIDW,EIN497  ,4404,503,7598,215,0,4,2019-07-01T20:19:34Z,2019-07-01T23:01:12Z
4cacac,1562012117,LEMG,1562021898,EIDW,RYR8MF  ,3118,319,9286,314,0,4,2019-07-01T20:15:17Z,2019-07-01T22:58:18Z
4ca4f5,1562013146,LIME,1562021737,EIDW,RYR4845 ,2232,279,10126,360,1,4,2019-07-01T20:32:26Z,2019-07-01T22:55:37Z
4ca0d1,1562012022,LEMG,1562021632,EIDW,EIN70V  ,3156,288,10395,383,0,4,2019-07-01T20:13:42Z,2019-07-01T22:53:52Z
4ca2a7,1562013903,LEMD,1562021502,EIDW,RYR7TD  ,6016,221,9814,337,1,4,2019-07-01T20:45:03Z,2019-07-01T22:51:42Z
4ca65e,1562010832,EVRA,1562021372,EIDW,RYR6AD  ,2103,187,10002,352,1,4,2019-07-01T19:53:52Z,2019-07-01T22:49:32Z
4ca8bd,1562013786,LSZH,1562021288,EIDW,EIN34Y  ,548,50,8577,276,1,4,2019-07-01T20:43:06Z,2019-07-01T22:48:08Z
4ca849,1562008358,NA,1562021141,EIDW,RYR9YR  ,NA,NA,10054,352,0,4,2019-07-01T19:12:38Z,2019-07-01T22:45:41Z
4ca79b,1562017607,EGSS,1562021038,EIDW,RYR96JL ,834,37,9036,307,0,4,2019-07-01T21:46:47Z,2019-07-01T22:43:58Z
4ca8e8,1562018790,EGCC,1562020934,EIDW,RYR7M   ,1452,43,9882,352,0,4,2019-07-01T22:06:30Z,2019-07-01T22:42:14Z
4cabb8,1562010931,NA,1562020792,EIDW,RYR43FZ ,NA,NA,9976,352,0,4,2019-07-01T19:55:31Z,2019-07-01T22:39:52Z
3c648f,1562013155,EDDM,1562020715,EIDW,DLH3RF  ,2819,49,8491,261,1,4,2019-07-01T20:32:35Z,2019-07-01T22:38:35Z
4ca6d0,1562012121,EDDM,1562020521,EIDW,RYR77KT ,2352,49,10405,368,1,4,2019-07-01T20:15:21Z,2019-07-01T22:35:21Z
4ca6c4,1562015192,EBBR,1562020467,EIDW,EIN63K  ,743,94,6942,185,2,4,2019-07-01T21:06:32Z,2019-07-01T22:34:27Z
4ca93b,1562017214,EGNT,1562020304,EIDW,RYR3EG  ,6165,680,9768,345,0,4,2019-07-01T21:40:14Z,2019-07-01T22:31:44Z
4ca1c3,1562016443,EGKK,1562020184,EIDW,RYR104K ,1527,144,9992,352,1,4,2019-07-01T21:27:23Z,2019-07-01T22:29:44Z
4ca27f,1562012473,EDDT,1562020084,EIDW,EIN33L  ,1019,99,9668,330,0,4,2019-07-01T20:21:13Z,2019-07-01T22:28:04Z
4ca294,1562016710,EGKK,1562019991,EIDW,EIN24K  ,1804,144,8315,261,1,4,2019-07-01T21:31:50Z,2019-07-01T22:26:31Z
4ca540,1562017143,EGBB,1562019878,EIDW,RYR4UB  ,4518,456,9599,330,0,4,2019-07-01T21:39:03Z,2019-07-01T22:24:38Z
4ca213,1562012793,EDDF,1562019743,EIDW,EIN65T  ,1814,42,9292,314,1,4,2019-07-01T20:26:33Z,2019-07-01T22:22:23Z
4ca13d,1562012499,NA,1562019653,EIDW,EIN54A  ,NA,NA,7588,223,0,4,2019-07-01T20:21:39Z,2019-07-01T22:20:53Z
4ca33c,1562014807,EHAM,1562019473,EIDW,RYR5GW  ,2331,4,10168,360,0,4,2019-07-01T21:00:07Z,2019-07-01T22:17:53Z
3c6664,1562013272,EDDF,1562019391,EIDW,DLH982  ,1030,49,8415,269,1,4,2019-07-01T20:34:32Z,2019-07-01T22:16:31Z
4ca645,1562009798,NA,1562019256,EIDW,RYR9HH  ,NA,NA,10050,360,0,4,2019-07-01T19:36:38Z,2019-07-01T22:14:16Z
4ca6d2,1562011566,LEBL,1562019120,EIDW,RYR29CU ,13518,1261,10117,360,0,4,2019-07-01T20:06:06Z,2019-07-01T22:12:00Z
4ca621,1562017320,EGGP,1562019007,EIDW,RYR449  ,808,112,10109,360,0,4,2019-07-01T21:42:00Z,2019-07-01T22:10:07Z
4ca810,1562009479,LIRA,1562018858,EIDW,RYR75YE ,490,46,10237,368,0,4,2019-07-01T19:31:19Z,2019-07-01T22:07:38Z
4ca9c1,1562014702,LFOB,1562018746,EIDW,RYR48NR ,4687,1231,9808,345,0,4,2019-07-01T20:58:22Z,2019-07-01T22:05:46Z
4cafa6,1562014292,EHAM,1562018612,EIDW,KLM25Q  ,1530,65,9537,322,0,4,2019-07-01T20:51:32Z,2019-07-01T22:03:32Z
4ca2cb,1562016911,EGCC,1562018503,EIDW,EIN213  ,1210,74,9198,314,0,4,2019-07-01T21:35:11Z,2019-07-01T22:01:43Z
4ca293,1562009323,LIRF,1562018351,EIDW,EIN40W  ,780,239,8540,269,0,4,2019-07-01T19:28:43Z,2019-07-01T21:59:11Z
4691c1,1562004757,NA,1562018243,EIDW,AEE3DW  ,NA,NA,8549,284,0,4,2019-07-01T18:12:37Z,2019-07-01T21:57:23Z
4cab72,1562013361,EBCI,1562017985,EIDW,RYR706P ,3515,468,10170,360,2,4,2019-07-01T20:36:01Z,2019-07-01T21:53:05Z
4ca9d3,1562008985,LPFR,1562017590,EIDW,RYR2KD  ,6482,594,10050,352,0,4,2019-07-01T19:23:05Z,2019-07-01T21:46:30Z
4ca5f0,1562015030,EGPF,1562017082,EIDW,RYR7UT  ,1430,106,9867,352,0,4,2019-07-01T21:03:50Z,2019-07-01T21:38:02Z
4ca63a,1562012850,EHAM,1562016943,EIDW,EIN611  ,2008,4,8233,261,0,4,2019-07-01T20:27:30Z,2019-07-01T21:35:43Z
4ca6a5,1562014628,EGPH,1562016807,EIDW,RYR42EB ,6287,682,9302,322,0,4,2019-07-01T20:57:08Z,2019-07-01T21:33:27Z
4ca217,1562009022,EDDM,1562016732,EIDW,EIN3AR  ,2815,56,8165,269,1,4,2019-07-01T19:23:42Z,2019-07-01T21:32:12Z
4ca53d,1562014232,EGGD,1562016501,EIDW,RYR6BD  ,1557,23,10138,360,0,4,2019-07-01T20:50:32Z,2019-07-01T21:28:21Z
4ca5e2,1562014658,EGCC,1562016385,EIDW,RYR4D   ,862,24,8345,261,0,4,2019-07-01T20:57:38Z,2019-07-01T21:26:25Z
4ca8d8,1562013452,EGNX,1562015695,EIDW,RYR537  ,1424,93,9266,307,0,4,2019-07-01T20:37:32Z,2019-07-01T21:14:55Z
4ca5be,1562012340,EGLC,1562015571,EIDW,EIN291  ,919,100,7816,269,1,4,2019-07-01T20:19:00Z,2019-07-01T21:12:51Z
4242a8,1562001069,UUEE,1562015392,EIDW,AFL2590 ,3720,618,8660,276,0,4,2019-07-01T17:11:09Z,2019-07-01T21:09:52Z
4ca770,1562012762,EGLL,1562015144,EIDW,EIN183  ,680,48,8300,261,3,4,2019-07-01T20:26:02Z,2019-07-01T21:05:44Z
4ca4ef,1562005953,LEAL,1562014514,EIDW,RYR16QN ,3524,429,9314,322,0,4,2019-07-01T18:32:33Z,2019-07-01T20:55:14Z
4cab17,1562011676,EGNP,1562014357,EIDW,STK3395 ,859,192,10180,375,1,4,2019-07-01T20:07:56Z,2019-07-01T20:52:37Z
400935,1562011410,EGLL,1562014155,EIDW,BAW826Q ,865,5,7699,223,3,4,2019-07-01T20:03:30Z,2019-07-01T20:49:15Z
3946e5,1562008843,LFPG,1562013480,EIDW,AFR94HE ,2053,208,9588,330,3,4,2019-07-01T19:20:43Z,2019-07-01T20:38:00Z
4ca15d,1562010633,EGLL,1562013381,EIDW,EIN179  ,865,2,9381,330,3,4,2019-07-01T19:50:33Z,2019-07-01T20:36:21Z
4cafe1,1562010182,EGLC,1562013197,EIDW,CFE71E  ,630,39,9972,360,1,4,2019-07-01T19:43:02Z,2019-07-01T20:33:17Z
4ca935,1562007973,EDDL,1562012789,EIDW,EIN69Y  ,465,14,9282,314,0,4,2019-07-01T19:06:13Z,2019-07-01T20:26:29Z
4ca215,1562009824,EGKK,1562012615,EIDW,EIN245  ,1501,144,9527,337,1,4,2019-07-01T19:37:04Z,2019-07-01T20:23:35Z
4caad7,1562008571,EGGD,1562011841,EIDW,STK87DR ,1839,130,7301,223,0,4,2019-07-01T19:16:11Z,2019-07-01T20:10:41Z
4ca6fe,1562008586,EGGW,1562011665,EIDW,RYR1GF  ,1197,23,8555,284,0,4,2019-07-01T19:16:26Z,2019-07-01T20:07:45Z
4ca912,1562008489,EGSS,1562011499,EIDW,RYR293  ,1008,0,9631,345,0,4,2019-07-01T19:14:49Z,2019-07-01T20:04:59Z
4ca6b1,1562008820,EGPF,1562011434,EIDW,STK27GL ,2165,281,7154,223,0,4,2019-07-01T19:20:20Z,2019-07-01T20:03:54Z
4cafc0,1562007854,EGMC,1562011195,EIDW,RYR4LY  ,1429,46,9663,345,0,4,2019-07-01T19:04:14Z,2019-07-01T19:59:55Z
4caada,1562007496,EGPH,1562011080,EIDW,STK59ED ,579,71,6148,162,0,4,2019-07-01T18:58:16Z,2019-07-01T19:58:00Z
4ca56e,1562001420,LZIB,1562010956,EIDW,RYR3QR  ,3067,484,9130,322,0,4,2019-07-01T17:17:00Z,2019-07-01T19:55:56Z
4caaec,1562007398,NA,1562010701,EIDW,STK45BZ ,NA,NA,10180,375,0,4,2019-07-01T18:56:38Z,2019-07-01T19:51:41Z
4ca8e8,1562009061,EGGP,1562010569,EIDW,RYR3NL  ,1213,59,9574,345,0,4,2019-07-01T19:24:21Z,2019-07-01T19:49:29Z
3c5ef8,1562005430,EDDK,1562010387,EIDW,EWG6ZW  ,1251,8,6138,154,1,4,2019-07-01T18:23:50Z,2019-07-01T19:46:27Z
4ca5c8,1562000332,LOWW,1562010013,EIDW,EIN665  ,1885,22,8158,269,0,4,2019-07-01T16:58:52Z,2019-07-01T19:40:13Z
4ca93b,1562006670,EGKK,1562009542,EIDW,RYR11DE ,2231,235,9378,330,1,4,2019-07-01T18:44:30Z,2019-07-01T19:32:22Z
4ca540,1562006852,EGBB,1562009210,EIDW,RYR667  ,3120,349,9943,360,0,4,2019-07-01T18:47:32Z,2019-07-01T19:26:50Z
4ca621,1562001152,LPAR,1562009008,EIDW,RYR8HZ  ,6758,987,9679,352,1,4,2019-07-01T17:12:32Z,2019-07-01T19:23:28Z
4ca76f,1562006330,EGLL,1562008884,EIDW,EIN1YG  ,747,35,8399,284,3,4,2019-07-01T18:38:50Z,2019-07-01T19:21:24Z
407537,1562005440,EGLL,1562008588,EIDW,BAW85Q  ,714,12,9496,337,3,4,2019-07-01T18:24:00Z,2019-07-01T19:16:28Z
4ca4c3,1562005093,EGLC,1562008433,EIDW,EIN2TA  ,4608,55,14713,360,1,4,2019-07-01T18:18:13Z,2019-07-01T19:13:53Z
a32ffe,1562006584,EINN,1562008123,EIDW,UPS249  ,3095,580,9297,337,0,4,2019-07-01T18:43:04Z,2019-07-01T19:08:43Z
4ca80a,1562001469,NA,1562007893,EIDW,NAX2NU  ,NA,NA,9281,322,0,4,2019-07-01T17:17:49Z,2019-07-01T19:04:53Z
896315,1561979533,OMDB,1562007727,EIDW,UAE163  ,669,133,9632,352,0,4,2019-07-01T11:12:13Z,2019-07-01T19:02:07Z
4ca7c2,1562004144,EGSS,1562007597,EIDW,RYR8614 ,1471,61,8366,276,0,4,2019-07-01T18:02:24Z,2019-07-01T18:59:57Z
4ca2ca,1562004465,EGLL,1562007466,EIDW,EIN17R  ,827,12,7438,223,3,4,2019-07-01T18:07:45Z,2019-07-01T18:57:46Z
4ca5f0,1561999539,LEMD,1562007290,EIDW,RYR5VN  ,351,0,9588,337,1,4,2019-07-01T16:45:39Z,2019-07-01T18:54:50Z
4ca2cb,1561999449,LKPR,1562007039,EIDW,EIN64W  ,5327,656,7422,223,2,4,2019-07-01T16:44:09Z,2019-07-01T18:50:39Z
4ca894,1562003973,EGGW,1562006863,EIDW,RYR339  ,1166,0,9553,345,0,4,2019-07-01T17:59:33Z,2019-07-01T18:47:43Z
3c6641,1561998784,EDDM,1562006518,EIDW,DLH6VC  ,977,56,6254,154,0,4,2019-07-01T16:33:04Z,2019-07-01T18:41:58Z
4ca571,1561997683,LPFR,1562006327,EIDW,RYR9371 ,6892,564,9657,345,0,4,2019-07-01T16:14:43Z,2019-07-01T18:38:47Z
4cabb9,1561998367,LEBL,1562006154,EIDW,RYR66MP ,12159,1268,9061,307,0,4,2019-07-01T16:26:07Z,2019-07-01T18:35:54Z
4ca6a5,1561998460,EDDB,1562005877,EIDW,RYR26SN ,125,5,9631,352,0,4,2019-07-01T16:27:40Z,2019-07-01T18:31:17Z
4ca1c3,1562002504,EGKK,1562005661,EIDW,RYR858Z ,1837,205,9292,330,1,4,2019-07-01T17:35:04Z,2019-07-01T18:27:41Z
4cc514,1561998760,BIKF,1562005409,EIDW,BBD6809 ,48,123,9126,360,0,4,2019-07-01T16:32:40Z,2019-07-01T18:23:29Z
4cafb5,1561999021,EDDF,1562005231,EIDW,RYR31XY ,1731,27,9050,322,1,4,2019-07-01T16:37:01Z,2019-07-01T18:20:31Z
4ca53d,1562000765,EHAM,1562005079,EIDW,RYR96NU ,4347,57,9631,345,0,4,2019-07-01T17:06:05Z,2019-07-01T18:17:59Z
4ca8d8,1562000080,EBBR,1562004830,EIDW,RYR38XR ,831,17,9647,345,2,4,2019-07-01T16:54:40Z,2019-07-01T18:13:50Z
4ca292,1561999321,LFPG,1562004706,EIDW,EIN527  ,2261,93,8185,269,2,4,2019-07-01T16:42:01Z,2019-07-01T18:11:46Z
4caa5c,1561991971,NA,1562004418,EIDW,RYR30YP ,NA,NA,19737,893,0,2,2019-07-01T14:39:31Z,2019-07-01T18:06:58Z
45ac52,1561997587,EKCH,1562004417,EIDW,SAS2537 ,3351,86,7388,231,0,4,2019-07-01T16:13:07Z,2019-07-01T18:06:57Z
4ca9c1,1562001604,EGBB,1562004251,EIDW,RYR673  ,2287,288,9286,330,0,4,2019-07-01T17:20:04Z,2019-07-01T18:04:11Z
4ca5e2,1562001980,EGCC,1562004116,EIDW,RYR6EC  ,3060,112,9598,345,0,4,2019-07-01T17:26:20Z,2019-07-01T18:01:56Z
4ca212,1562000087,NA,1562003980,EIDW,EIN74P  ,NA,NA,9864,352,0,4,2019-07-01T16:54:47Z,2019-07-01T17:59:40Z
4ca33c,1561996590,EDJA,1562003843,EIDW,RYR2413 ,2503,220,9614,345,1,4,2019-07-01T15:56:30Z,2019-07-01T17:57:23Z
4008b1,1562000504,EGLL,1562003719,EIDW,BAW82DM ,856,5,9447,337,3,4,2019-07-01T17:01:44Z,2019-07-01T17:55:19Z
3964e1,1561998480,LFPO,1562003396,EIDW,TVF45NJ ,6631,391,9976,368,2,4,2019-07-01T16:28:00Z,2019-07-01T17:49:56Z
4ca836,1561998395,NA,1562002991,EIDW,EIN7T9  ,NA,NA,9198,337,0,4,2019-07-01T16:26:35Z,2019-07-01T17:43:11Z
4cab17,1561998076,EGJJ,1562002963,EIDW,STK3343 ,526,23,22243,855,0,2,2019-07-01T16:21:16Z,2019-07-01T17:42:43Z
4ca837,1561993721,LPFR,1562002856,EIDW,EIN45D  ,3937,465,9147,330,0,4,2019-07-01T15:08:41Z,2019-07-01T17:40:56Z
4ca9eb,1561997689,NA,1562002223,EIDW,RYR62QY ,NA,NA,9328,330,0,4,2019-07-01T16:14:49Z,2019-07-01T17:30:23Z
4ca1ff,1562000119,EGNP,1562002220,EIDW,RYR9PH  ,1366,329,20505,947,1,2,2019-07-01T16:55:19Z,2019-07-01T17:30:20Z
4ca6c4,1561996926,EHAM,1562002075,EIDW,EIN60Y  ,2013,49,8260,284,0,4,2019-07-01T16:02:06Z,2019-07-01T17:27:55Z
4d00f2,1561996323,ELLX,1562001911,EIDW,LGL43D  ,1453,48,9319,337,0,4,2019-07-01T15:52:03Z,2019-07-01T17:25:11Z
4cab72,1561995932,EDDK,1562001628,EIDW,RYR244X ,398,38,20495,939,1,2,2019-07-01T15:45:32Z,2019-07-01T17:20:28Z
4ca707,1561993366,LKPR,1562001530,EIDW,RYR10AU ,4150,618,16528,726,2,2,2019-07-01T15:02:46Z,2019-07-01T17:18:50Z
4ca1ba,1561997900,EGSS,1562001355,EIDW,RYR73JJ ,1180,31,20726,932,0,2,2019-07-01T16:18:20Z,2019-07-01T17:15:55Z
4ca5be,1561997507,EGLC,1562001329,EIDW,EIN28MT ,1190,93,8832,375,1,4,2019-07-01T16:11:47Z,2019-07-01T17:15:29Z
4caf89,1561999740,EGNS,1562001224,EIDW,STK3217 ,8420,1271,8357,284,0,4,2019-07-01T16:49:00Z,2019-07-01T17:13:44Z
4ca801,1561998334,EGGD,1562000995,EIDW,RYR4UY  ,1917,84,16940,749,0,2,2019-07-01T16:25:34Z,2019-07-01T17:09:55Z
4ca63a,1561998870,EGCC,1562000948,EIDW,EIN2VX  ,3527,173,9224,337,0,4,2019-07-01T16:34:30Z,2019-07-01T17:09:08Z
406ae8,1561984719,NA,1562000806,EIDW,ABR414  ,NA,NA,10228,375,0,4,2019-07-01T12:38:39Z,2019-07-01T17:06:46Z
4ca281,1561997587,EGLL,1562000557,EIDW,EIN169  ,1231,81,9405,330,3,4,2019-07-01T16:13:07Z,2019-07-01T17:02:37Z
4ca640,1561994807,LFBD,1562000398,EIDW,EIN50W  ,1285,11,10033,368,0,4,2019-07-01T15:26:47Z,2019-07-01T16:59:58Z
4ca97b,1561987668,NA,1562000129,EIDW,RYR54GD ,NA,NA,19482,878,0,2,2019-07-01T13:27:48Z,2019-07-01T16:55:29Z
4ca6b1,1561997505,EGPF,1562000107,EIDW,STK27GL ,2141,296,8206,276,0,4,2019-07-01T16:11:45Z,2019-07-01T16:55:07Z
4ca214,1561993590,LSGG,1561999947,EIDW,EIN68R  ,665,49,9195,322,1,4,2019-07-01T15:06:30Z,2019-07-01T16:52:27Z
4d2089,1561994612,LFBD,1561999777,EIDW,VJT757  ,620,34,10202,398,0,4,2019-07-01T15:23:32Z,2019-07-01T16:49:37Z
4ca8e8,1561994408,NA,1561999519,EIDW,RYR19KD ,NA,NA,17497,772,0,2,2019-07-01T15:20:08Z,2019-07-01T16:45:19Z
342107,1561991426,LEMD,1561999460,EIDW,IBS3790 ,461,22,9249,330,1,4,2019-07-01T14:30:26Z,2019-07-01T16:44:20Z
4ca216,1561991591,LFML,1561999301,EIDW,EIN51G  ,3324,701,9453,337,2,4,2019-07-01T14:33:11Z,2019-07-01T16:41:41Z
4ca4e3,1561995505,EGLC,1561999058,EIDW,EIN2LC  ,1125,93,15801,672,1,2,2019-07-01T15:38:25Z,2019-07-01T16:37:38Z
4caada,1561995635,EGPH,1561998896,EIDW,STK57ED ,332,3,8205,276,0,4,2019-07-01T15:40:35Z,2019-07-01T16:34:56Z
4ca15d,1561995464,EGLL,1561998626,EIDW,EIN16T  ,736,2,9194,330,3,4,2019-07-01T15:37:44Z,2019-07-01T16:30:26Z
4ca8bd,1561990500,NA,1561998399,EIDW,EIN545  ,NA,NA,9345,322,0,4,2019-07-01T14:15:00Z,2019-07-01T16:26:39Z
4caad7,1561994585,EGGD,1561998194,EIDW,STK85DR ,2001,206,7641,253,0,4,2019-07-01T15:23:05Z,2019-07-01T16:23:14Z
4ca520,1561992406,LFPG,1561997934,EIDW,AFR46MN ,2039,32,9137,322,2,4,2019-07-01T14:46:46Z,2019-07-01T16:18:54Z
3c65c7,1561990953,EDDF,1561997690,EIDW,DLH5LE  ,1083,27,9197,337,1,4,2019-07-01T14:22:33Z,2019-07-01T16:14:50Z
4ca27f,1561990861,LFBO,1561997539,EIDW,EIN5YP  ,621,60,9319,337,2,4,2019-07-01T14:21:01Z,2019-07-01T16:12:19Z
4cafd3,1561987991,LEMG,1561997269,EIDW,RYR5PG  ,2938,341,21628,1000,0,1,2019-07-01T13:33:11Z,2019-07-01T16:07:49Z
4ca80b,1561988140,LEAL,1561997233,EIDW,RYR7AZ  ,2887,368,11998,482,0,4,2019-07-01T13:35:40Z,2019-07-01T16:07:13Z
4ca2a7,1561991760,EHEH,1561997124,EIDW,RYR9BQ  ,1735,160,9318,337,0,4,2019-07-01T14:36:00Z,2019-07-01T16:05:24Z
4ca215,1561990001,LFLL,1561996866,EIDW,EIN55N  ,1185,59,9061,322,1,4,2019-07-01T14:06:41Z,2019-07-01T16:01:06Z
4ca2ad,1561993891,EGBB,1561996679,EIDW,RYR99TJ ,4945,517,12865,528,0,4,2019-07-01T15:11:31Z,2019-07-01T15:57:59Z
4ca213,1561993771,EGBB,1561996441,EIDW,EIN27V  ,4377,586,9265,337,0,4,2019-07-01T15:09:31Z,2019-07-01T15:54:01Z
4952c5,1561987980,LPPT,1561996292,EIDW,TAP1324 ,6606,670,9155,345,1,4,2019-07-01T13:33:00Z,2019-07-01T15:51:32Z
4ca847,1561985850,NA,1561996161,EIDW,RYR8BB  ,NA,NA,9114,330,0,4,2019-07-01T12:57:30Z,2019-07-01T15:49:21Z
4ca65e,1561986302,EPLL,1561996037,EIDW,RYR8012 ,9817,1271,9089,330,0,4,2019-07-01T13:05:02Z,2019-07-01T15:47:17Z
4ca93b,1561977765,NA,1561995790,EIDW,RYR4MK  ,NA,NA,17593,787,0,2,2019-07-01T10:42:45Z,2019-07-01T15:43:10Z
4ca6d0,1561992332,EGKK,1561995532,EIDW,RYR3HM  ,2333,250,11454,452,1,4,2019-07-01T14:45:32Z,2019-07-01T15:38:52Z
4ca4f5,1561984920,NA,1561995273,EIDW,RYR21VP ,NA,NA,12078,490,0,4,2019-07-01T12:42:00Z,2019-07-01T15:34:33Z
